1244 1 "Not Employed"
1246 0 Employed
1247 1 "Not Employed"
1250 0 Employed
1251 0 Employed
1255 0 Employed
1257 1 "Not Employed"
1260 1 "Not Employed"
1262 1 "Not Employed"
1263 0 Employed
1264 0 Employed
1265 0 Employed
1266 0 Employed
1267 0 Employed
1268 0 Employed
1269 1 "Not Employed"
1270 0 Employed
1271 1 "Not Employed"
1274 1 "Not Employed"
1276 0 Employed
1277 0 Employed
1278 0 Employed
1279 1 "Not Employed"
1280 0 Employed
1281 1 "Not Employed"
1283 0 Employed
1284 1 "Not Employed"
1286 1 "Not Employed"
1288 0 Employed
1291 0 Employed
1293 1 "Not Employed"
1294 0 Employed
1295 0 Employed
1296 0 Employed
1299 1 "Not Employed"
1300 0 Employed
1301 1 "Not Employed"
1302 0 Employed
1303 1 "Not Employed"
1305 0 Employed
1309 0 Employed
1315 0 Employed
1317 1 "Not Employed"
1319 1 "Not Employed"
1321 1 "Not Employed"
1322 1 "Not Employed"
1323 1 "Not Employed"
1324 1 "Not Employed"
1325 0 Employed
1328 1 "Not Employed"
1329 1 "Not Employed"
1331 0 Employed
1334 1 "Not Employed"
1336 0 Employed
1337 0 Employed
1338 0 Employed
1339 0 Employed
1341 1 "Not Employed"
1342 1 "Not Employed"
1343 0 Employed
1346 1 "Not Employed"
1347 0 Employed
1348 0 Employed
1350 1 "Not Employed"
1353 1 "Not Employed"
1359 0 Employed
1360 0 Employed
1361 1 "Not Employed"
1362 1 "Not Employed"
1364 1 "Not Employed"
1365 1 "Not Employed"
1366 1 "Not Employed"
1371 0 Employed
1372 0 Employed
1373 1 "Not Employed"
1374 0 Employed
1376 1 "Not Employed"
1379 1 "Not Employed"
1380 1 "Not Employed"
1382 1 "Not Employed"
1384 0 Employed
1385 0 Employed
1388 1 "Not Employed"
1389 1 "Not Employed"
1390 0 Employed
1398 1 "Not Employed"
1399 0 Employed
1402 1 "Not Employed"
1403 1 "Not Employed"
1404 0 Employed
1405 0 Employed
1406 0 Employed
1407 1 "Not Employed"
1410 1 "Not Employed"
1413 0 Employed
1416 0 Employed
1418 0 Employed
1420 1 "Not Employed"
1421 1 "Not Employed"
1425 0 Employed
1426 0 Employed
1428 1 "Not Employed"
1429 1 "Not Employed"
1430 1 "Not Employed"
1431 0 Employed
1436 0 Employed
1438 0 Employed
1440 1 "Not Employed"
1441 1 "Not Employed"
1444 0 Employed
1446 0 Employed
1451 1 "Not Employed"
1452 1 "Not Employed"
1458 1 "Not Employed"
1459 1 "Not Employed"
1460 1 "Not Employed"
1461 1 "Not Employed"
1463 0 Employed
1464 1 "Not Employed"
1466 0 Employed
1468 0 Employed
1469 1 "Not Employed"
1471 0 Employed
1472 1 "Not Employed"
1479 0 Employed
1481 0 Employed
1484 0 Employed
1485 1 "Not Employed"
1486 1 "Not Employed"
1487 0 Employed
1491 1 "Not Employed"
1492 0 Employed
1493 0 Employed
1494 0 Employed
1497 0 Employed
1498 1 "Not Employed"
1499 1 "Not Employed"
1500 1 "Not Employed"
1501 0 Employed
1502 1 "Not Employed"
1505 1 "Not Employed"
1506 0 Employed
1507 1 "Not Employed"
1510 1 "Not Employed"
1512 0 Employed
1516 0 Employed
1517 1 "Not Employed"
1523 0 Employed
1526 0 Employed
1529 1 "Not Employed"
1530 1 "Not Employed"
1531 1 "Not Employed"
1533 1 "Not Employed"
1534 0 Employed
1535 1 "Not Employed"
1536 0 Employed
1537 1 "Not Employed"
1539 1 "Not Employed"
1540 0 Employed
1541 1 "Not Employed"
1545 0 Employed
1548 0 Employed
1549 0 Employed
1550 1 "Not Employed"
1551 1 "Not Employed"
1555 1 "Not Employed"
1556 1 "Not Employed"
1557 0 Employed
1558 1 "Not Employed"
1559 0 Employed
1561 1 "Not Employed"
1564 1 "Not Employed"
1565 0 Employed
1566 0 Employed
1567 1 "Not Employed"
1569 1 "Not Employed"
1573 0 Employed
1575 0 Employed
1576 0 Employed
1577 1 "Not Employed"
1581 0 Employed
1582 0 Employed
1586 0 Employed
1587 0 Employed
1588 0 Employed
1590 1 "Not Employed"
1592 0 Employed
1594 0 Employed
1596 0 Employed
1598 1 "Not Employed"
1599 0 Employed
1600 0 Employed
1603 0 Employed
1604 0 Employed
1606 0 Employed
1607 0 Employed
1608 0 Employed
1609 1 "Not Employed"
1610 0 Employed
1612 0 Employed
1613 1 "Not Employed"
1615 1 "Not Employed"
1618 0 Employed
1624 0 Employed
1627 0 Employed
1628 0 Employed
1630 0 Employed
1632 0 Employed
1633 0 Employed
1634 1 "Not Employed"
1635 0 Employed
1640 1 "Not Employed"
1642 0 Employed
1643 0 Employed
1644 0 Employed
1645 1 "Not Employed"
1648 0 Employed
1650 0 Employed
1654 0 Employed
1656 0 Employed
1657 0 Employed
1658 0 Employed
1660 0 Employed
1661 0 Employed
1664 1 "Not Employed"
1665 0 Employed
1666 1 "Not Employed"
1667 0 Employed
1668 0 Employed
1669 0 Employed
1670 0 Employed
1671 1 "Not Employed"
1672 1 "Not Employed"
1673 1 "Not Employed"
1675 1 "Not Employed"
1676 1 "Not Employed"
1677 0 Employed
1679 1 "Not Employed"
1680 0 Employed
1682 1 "Not Employed"
1684 0 Employed
1689 0 Employed
1690 0 Employed
1691 0 Employed
1692 1 "Not Employed"
1695 0 Employed
1697 0 Employed
1700 0 Employed
1704 1 "Not Employed"
1706 1 "Not Employed"
1707 1 "Not Employed"
1708 0 Employed
1709 1 "Not Employed"
1710 0 Employed
1711 0 Employed
1712 1 "Not Employed"
1715 1 "Not Employed"
1716 1 "Not Employed"
1717 1 "Not Employed"
1718 0 Employed
1720 1 "Not Employed"
1722 0 Employed
1724 0 Employed
1725 0 Employed
1727 0 Employed
1728 0 Employed
1729 0 Employed
1730 1 "Not Employed"
1733 0 Employed
1734 1 "Not Employed"
1735 0 Employed
1736 1 "Not Employed"
1740 0 Employed
1741 0 Employed
1742 0 Employed
1747 0 Employed
1749 0 Employed
1750 1 "Not Employed"
1751 1 "Not Employed"
1752 1 "Not Employed"
1753 0 Employed
1757 0 Employed
1758 0 Employed
1760 0 Employed
1761 0 Employed
1762 0 Employed
1763 1 "Not Employed"
1764 0 Employed
1765 0 Employed
1767 0 Employed
1768 0 Employed
1770 0 Employed
1774 1 "Not Employed"
1776 0 Employed
1777 0 Employed
1778 0 Employed
1779 0 Employed
1780 0 Employed
1786 0 Employed
1788 1 "Not Employed"
1789 1 "Not Employed"
1791 0 Employed
1793 0 Employed
1794 1 "Not Employed"
1796 0 Employed
1797 0 Employed
1798 0 Employed
1801 0 Employed
1802 0 Employed
1804 1 "Not Employed"
1807 1 "Not Employed"
1808 1 "Not Employed"
1809 0 Employed
1810 0 Employed
1811 0 Employed
1812 0 Employed
1815 0 Employed
1816 0 Employed
1817 0 Employed
1818 1 "Not Employed"
1819 1 "Not Employed"
1820 0 Employed
1821 1 "Not Employed"
1828 0 Employed
1829 0 Employed
1831 1 "Not Employed"
1832 1 "Not Employed"
1834 0 Employed
1835 0 Employed
1836 1 "Not Employed"
1837 0 Employed
1840 0 Employed
1842 0 Employed
1843 0 Employed
1844 1 "Not Employed"
1845 1 "Not Employed"
1846 0 Employed
1847 1 "Not Employed"
1848 1 "Not Employed"
1850 1 "Not Employed"
1852 0 Employed
1854 1 "Not Employed"
1855 0 Employed
1857 1 "Not Employed"
1858 0 Employed
1859 0 Employed
1860 0 Employed
1865 0 Employed
1867 0 Employed
1869 0 Employed
1870 0 Employed
1872 0 Employed
1874 1 "Not Employed"
1875 1 "Not Employed"
1876 1 "Not Employed"
1877 1 "Not Employed"
1878 0 Employed
1879 1 "Not Employed"
1880 1 "Not Employed"
1883 0 Employed
1885 0 Employed
1886 1 "Not Employed"
1887 1 "Not Employed"
1888 1 "Not Employed"
1889 1 "Not Employed"
1890 0 Employed
1891 1 "Not Employed"
1892 0 Employed
1893 1 "Not Employed"
1894 0 Employed
1895 0 Employed
1896 0 Employed
1903 0 Employed
1904 0 Employed
1905 1 "Not Employed"
1906 0 Employed
1909 0 Employed
1910 0 Employed
1912 1 "Not Employed"
1914 0 Employed
1917 1 "Not Employed"
1918 0 Employed
1919 0 Employed
1922 0 Employed
1926 0 Employed
1927 1 "Not Employed"
1931 0 Employed
1934 0 Employed
1936 0 Employed
1938 0 Employed
1939 0 Employed
1942 1 "Not Employed"
1946 1 "Not Employed"
1947 0 Employed
1949 0 Employed
1950 1 "Not Employed"
1951 1 "Not Employed"
1953 0 Employed
1955 0 Employed
1959 1 "Not Employed"
1962 0 Employed
1969 1 "Not Employed"
1970 0 Employed
1971 1 "Not Employed"
1972 0 Employed
1975 0 Employed
1977 0 Employed
1979 1 "Not Employed"
1980 1 "Not Employed"
1981 1 "Not Employed"
1982 0 Employed
1983 1 "Not Employed"
1984 1 "Not Employed"
1986 1 "Not Employed"
1987 1 "Not Employed"
1989 0 Employed
1990 0 Employed
1991 0 Employed
1992 0 Employed
1993 1 "Not Employed"
1994 1 "Not Employed"
1996 0 Employed
1997 0 Employed
2000 0 Employed
2001 0 Employed
2003 0 Employed
2004 0 Employed
2008 0 Employed
2009 0 Employed
2010 1 "Not Employed"
2011 0 Employed
2012 0 Employed
2013 1 "Not Employed"
2017 0 Employed
2018 0 Employed
2019 0 Employed
2021 1 "Not Employed"
2022 1 "Not Employed"
2023 0 Employed
2025 0 Employed
2027 1 "Not Employed"
2028 0 Employed
2029 1 "Not Employed"
2030 1 "Not Employed"
2032 1 "Not Employed"
2033 0 Employed
2034 1 "Not Employed"
2035 0 Employed
2036 0 Employed
2037 1 "Not Employed"
2039 1 "Not Employed"
2040 0 Employed
2041 1 "Not Employed"
2045 0 Employed
2046 0 Employed
2047 1 "Not Employed"
2049 1 "Not Employed"
2050 1 "Not Employed"
2055 0 Employed
2056 0 Employed
2057 1 "Not Employed"
2058 0 Employed
2059 0 Employed
2061 0 Employed
2062 0 Employed
2069 0 Employed
2070 1 "Not Employed"
2071 1 "Not Employed"
2072 0 Employed
2073 0 Employed
2076 1 "Not Employed"
2077 1 "Not Employed"
2080 0 Employed
2081 1 "Not Employed"
2084 0 Employed
2085 0 Employed
2086 0 Employed
2087 1 "Not Employed"
2090 0 Employed
2091 1 "Not Employed"
2092 0 Employed
2095 0 Employed
2098 0 Employed
2099 1 "Not Employed"
2103 1 "Not Employed"
2104 0 Employed
2105 0 Employed
2106 0 Employed
2109 0 Employed
2110 0 Employed
2112 0 Employed
2113 0 Employed
2115 0 Employed
2117 0 Employed
2119 0 Employed
2121 1 "Not Employed"
2123 1 "Not Employed"
2124 0 Employed
2126 1 "Not Employed"
2131 0 Employed
2133 0 Employed
2135 1 "Not Employed"
2140 0 Employed
2141 0 Employed
2143 1 "Not Employed"
2146 1 "Not Employed"
2147 1 "Not Employed"
2148 1 "Not Employed"
2151 0 Employed
2152 1 "Not Employed"
2154 0 Employed
2156 1 "Not Employed"
2157 0 Employed
2160 0 Employed
2161 0 Employed
2163 0 Employed
2164 1 "Not Employed"
2166 0 Employed
2167 0 Employed
2168 1 "Not Employed"
2169 0 Employed
2172 0 Employed
2176 1 "Not Employed"
2180 0 Employed
2183 0 Employed
2184 1 "Not Employed"
2185 0 Employed
2187 0 Employed
2188 0 Employed
2189 1 "Not Employed"
2191 0 Employed
2192 0 Employed
2194 1 "Not Employed"
2197 1 "Not Employed"
2199 1 "Not Employed"
2202 0 Employed
2203 1 "Not Employed"
2205 0 Employed
2206 0 Employed
2208 1 "Not Employed"
2211 1 "Not Employed"
2215 1 "Not Employed"
2217 1 "Not Employed"
2218 1 "Not Employed"
2222 0 Employed
2223 1 "Not Employed"
2224 0 Employed
2226 0 Employed
2228 1 "Not Employed"
2229 0 Employed
2231 1 "Not Employed"
2232 0 Employed
2233 1 "Not Employed"
2235 0 Employed
2238 0 Employed
2240 1 "Not Employed"
2241 1 "Not Employed"
2243 1 "Not Employed"
2245 0 Employed
2249 1 "Not Employed"
2253 0 Employed
2254 0 Employed
2255 0 Employed
2256 1 "Not Employed"
2258 0 Employed
2259 1 "Not Employed"
2260 1 "Not Employed"
2263 0 Employed
2264 1 "Not Employed"
2265 1 "Not Employed"
2267 1 "Not Employed"
2270 0 Employed
2271 1 "Not Employed"
2278 0 Employed
2281 1 "Not Employed"
2282 1 "Not Employed"
2283 0 Employed
2284 0 Employed
2285 0 Employed
2288 1 "Not Employed"
2289 0 Employed
2292 0 Employed
2294 1 "Not Employed"
2295 1 "Not Employed"
2296 0 Employed
2299 0 Employed
2300 0 Employed
2302 0 Employed
2304 0 Employed
2309 1 "Not Employed"
2313 1 "Not Employed"
2314 1 "Not Employed"
2315 0 Employed
2319 0 Employed
2320 1 "Not Employed"
2321 0 Employed
2323 0 Employed
2327 0 Employed
2328 0 Employed
2331 0 Employed
2332 0 Employed
2333 1 "Not Employed"
2334 0 Employed
2335 0 Employed
2338 0 Employed
2345 1 "Not Employed"
2346 1 "Not Employed"
2347 0 Employed
2348 1 "Not Employed"
2349 0 Employed
2353 0 Employed
2354 0 Employed
2355 1 "Not Employed"
2356 0 Employed
2358 0 Employed
2359 1 "Not Employed"
2360 0 Employed
2367 0 Employed
2369 1 "Not Employed"
2370 1 "Not Employed"
2371 0 Employed
2373 1 "Not Employed"
2374 0 Employed
2375 0 Employed
2377 0 Employed
2379 0 Employed
2381 0 Employed
2382 0 Employed
2383 0 Employed
2387 0 Employed
2388 1 "Not Employed"
2389 1 "Not Employed"
2391 1 "Not Employed"
2394 1 "Not Employed"
2396 1 "Not Employed"
2397 0 Employed
2400 1 "Not Employed"
2403 0 Employed
2404 0 Employed
2405 0 Employed
2406 1 "Not Employed"
2407 0 Employed
2408 0 Employed
2409 1 "Not Employed"
2410 0 Employed
2414 0 Employed
2415 1 "Not Employed"
2416 1 "Not Employed"
2417 1 "Not Employed"
2420 1 "Not Employed"
2422 0 Employed
2426 0 Employed
2428 1 "Not Employed"
2429 1 "Not Employed"
2431 1 "Not Employed"
2433 1 "Not Employed"
2436 0 Employed
2437 1 "Not Employed"
2438 1 "Not Employed"
2440 0 Employed
2442 0 Employed
2446 1 "Not Employed"
2448 0 Employed
2449 0 Employed
2453 0 Employed
2455 0 Employed
2456 0 Employed
2457 1 "Not Employed"
2458 1 "Not Employed"
2461 0 Employed
2462 0 Employed
2464 0 Employed
2465 1 "Not Employed"
2467 0 Employed
2468 1 "Not Employed"
2469 0 Employed
2473 0 Employed
2474 0 Employed
2475 0 Employed
2476 0 Employed
2477 0 Employed
2478 1 "Not Employed"
2482 0 Employed
2489 1 "Not Employed"
2491 0 Employed
2492 1 "Not Employed"
2493 0 Employed
2494 0 Employed
2499 0 Employed
2501 0 Employed
2502 1 "Not Employed"
2504 0 Employed
2507 0 Employed
2508 1 "Not Employed"
2509 1 "Not Employed"
2510 0 Employed
2511 1 "Not Employed"
2513 0 Employed
2514 0 Employed
2515 0 Employed
2518 0 Employed
2522 1 "Not Employed"
2523 0 Employed
2526 0 Employed
2528 0 Employed
2529 0 Employed
2530 1 "Not Employed"
2531 0 Employed
2532 0 Employed
2533 0 Employed
2534 0 Employed
2536 0 Employed
2539 0 Employed
2540 0 Employed
2541 0 Employed
2542 0 Employed
2543 1 "Not Employed"
2544 0 Employed
2545 0 Employed
2546 0 Employed
2547 0 Employed
2548 1 "Not Employed"
2553 1 "Not Employed"
2555 0 Employed
2556 1 "Not Employed"
2559 0 Employed
2560 0 Employed
2561 0 Employed
2562 0 Employed
2564 0 Employed
2565 1 "Not Employed"
2567 0 Employed
2568 1 "Not Employed"
2571 1 "Not Employed"
2574 1 "Not Employed"
2575 1 "Not Employed"
2576 1 "Not Employed"
2579 0 Employed
2583 0 Employed
2587 0 Employed
2588 1 "Not Employed"
2589 1 "Not Employed"
2591 0 Employed
2592 0 Employed
2593 1 "Not Employed"
2594 1 "Not Employed"
2597 0 Employed
2599 1 "Not Employed"
2600 1 "Not Employed"
2601 1 "Not Employed"
2603 1 "Not Employed"
2604 0 Employed
2605 1 "Not Employed"
2606 0 Employed
2607 0 Employed
2610 1 "Not Employed"
2612 0 Employed
2616 1 "Not Employed"
2620 1 "Not Employed"
2621 1 "Not Employed"
2623 1 "Not Employed"
2625 0 Employed
2628 1 "Not Employed"
2629 0 Employed
2630 0 Employed
2631 1 "Not Employed"
2632 1 "Not Employed"
2634 0 Employed
2635 0 Employed
2636 0 Employed
2637 1 "Not Employed"
2638 1 "Not Employed"
2640 0 Employed
2643 0 Employed
2646 0 Employed
2650 0 Employed
2652 0 Employed
2653 0 Employed
2654 0 Employed
2656 0 Employed
2665 1 "Not Employed"
2667 1 "Not Employed"
2668 0 Employed
2669 0 Employed
2670 1 "Not Employed"
2672 0 Employed
2675 0 Employed
2678 0 Employed
2679 0 Employed
2680 1 "Not Employed"
2683 1 "Not Employed"
2684 0 Employed
2685 0 Employed
2686 0 Employed
2688 1 "Not Employed"
2689 1 "Not Employed"
2690 0 Employed
2694 0 Employed
2696 1 "Not Employed"
2698 1 "Not Employed"
2699 1 "Not Employed"
2700 1 "Not Employed"
2701 0 Employed
2702 1 "Not Employed"
2706 1 "Not Employed"
2707 1 "Not Employed"
2709 1 "Not Employed"
2711 1 "Not Employed"
2713 0 Employed
2714 0 Employed
2715 0 Employed
2716 0 Employed
2718 1 "Not Employed"
2719 0 Employed
2724 0 Employed
2725 1 "Not Employed"
2728 1 "Not Employed"
2730 1 "Not Employed"
2732 0 Employed
2733 0 Employed
2735 1 "Not Employed"
2736 0 Employed
2737 1 "Not Employed"
2738 1 "Not Employed"
2740 0 Employed
2742 0 Employed
2744 1 "Not Employed"
2746 1 "Not Employed"
2747 0 Employed
2748 1 "Not Employed"
2751 0 Employed
2753 0 Employed
2754 0 Employed
2756 1 "Not Employed"
2757 0 Employed
2758 0 Employed
2761 0 Employed
2765 0 Employed
2767 0 Employed
2769 0 Employed
2770 0 Employed
2772 0 Employed
2773 0 Employed
2774 0 Employed
2776 0 Employed
2777 1 "Not Employed"
2778 1 "Not Employed"
2779 1 "Not Employed"
2780 1 "Not Employed"
2781 0 Employed
2782 0 Employed
2785 0 Employed
2786 0 Employed
2787 0 Employed
2789 0 Employed
2790 1 "Not Employed"
2791 0 Employed
2792 0 Employed
2793 0 Employed
2794 1 "Not Employed"
2795 0 Employed
2797 1 "Not Employed"
2798 0 Employed
2799 1 "Not Employed"
2800 0 Employed
2801 1 "Not Employed"
2802 0 Employed
2803 1 "Not Employed"
2808 0 Employed
2810 0 Employed
2811 0 Employed
2813 0 Employed
2815 0 Employed
2816 0 Employed
2817 0 Employed
2819 1 "Not Employed"
2820 0 Employed
2821 1 "Not Employed"
2822 0 Employed
2825 0 Employed
2826 1 "Not Employed"
2827 0 Employed
2828 1 "Not Employed"
2829 0 Employed
2834 1 "Not Employed"
2835 1 "Not Employed"
2837 1 "Not Employed"
2841 1 "Not Employed"
2843 0 Employed
2844 0 Employed
2846 1 "Not Employed"
2849 1 "Not Employed"
2850 0 Employed
2851 0 Employed
2852 0 Employed
2853 1 "Not Employed"
2855 0 Employed
2856 0 Employed
2863 0 Employed
2864 0 Employed
2867 0 Employed
2868 0 Employed
2869 1 "Not Employed"
2871 0 Employed
2872 0 Employed
2873 1 "Not Employed"
2875 0 Employed
2876 1 "Not Employed"
2877 0 Employed
2878 0 Employed
2879 0 Employed
2880 0 Employed
2881 0 Employed
2885 0 Employed
2886 1 "Not Employed"
2887 0 Employed
2893 0 Employed
2894 1 "Not Employed"
2895 0 Employed
2896 0 Employed
2897 1 "Not Employed"
2898 0 Employed
2899 1 "Not Employed"
2900 0 Employed
2901 0 Employed
2902 1 "Not Employed"
2905 0 Employed
2907 1 "Not Employed"
2912 0 Employed
2915 0 Employed
2917 1 "Not Employed"
2918 0 Employed
2919 0 Employed
2922 1 "Not Employed"
2926 0 Employed
2927 0 Employed
2932 0 Employed
2933 0 Employed
2935 0 Employed
2936 0 Employed
2937 0 Employed
2938 0 Employed
2942 0 Employed
2950 0 Employed
2951 0 Employed
2952 0 Employed
2953 0 Employed
2955 0 Employed
2958 0 Employed
2959 0 Employed
2960 1 "Not Employed"
2962 1 "Not Employed"
2963 0 Employed
2965 0 Employed
2967 0 Employed
2968 0 Employed
2969 0 Employed
2971 1 "Not Employed"
2976 0 Employed
2979 0 Employed
2980 1 "Not Employed"
2981 0 Employed
2985 0 Employed
2986 1 "Not Employed"
2987 0 Employed
2988 1 "Not Employed"
2989 0 Employed
2991 0 Employed
2992 1 "Not Employed"
2999 0 Employed
3003 0 Employed
3004 1 "Not Employed"
3005 0 Employed
3006 0 Employed
3009 1 "Not Employed"
3010 0 Employed
3011 0 Employed
3012 1 "Not Employed"
3017 1 "Not Employed"
3019 0 Employed
3025 0 Employed
3029 0 Employed
3030 0 Employed
3032 1 "Not Employed"
3033 0 Employed
3034 1 "Not Employed"
3036 0 Employed
3042 0 Employed
3043 1 "Not Employed"
3046 1 "Not Employed"
3047 1 "Not Employed"
3048 0 Employed
3049 1 "Not Employed"
3050 0 Employed
3051 0 Employed
3052 0 Employed
3055 0 Employed
3059 0 Employed
3060 1 "Not Employed"
3061 1 "Not Employed"
3062 1 "Not Employed"
3065 1 "Not Employed"
3070 0 Employed
3071 1 "Not Employed"
3073 1 "Not Employed"
3074 0 Employed
3077 1 "Not Employed"
3078 0 Employed
3079 1 "Not Employed"
3081 0 Employed
3082 0 Employed
3083 0 Employed
3089 1 "Not Employed"
3091 1 "Not Employed"
3092 0 Employed
3094 0 Employed
3096 0 Employed
3097 1 "Not Employed"
3098 0 Employed
3099 0 Employed
3100 0 Employed
3101 0 Employed
3102 1 "Not Employed"
3105 0 Employed
3107 0 Employed
3108 0 Employed
3110 0 Employed
3111 1 "Not Employed"
3113 0 Employed
3114 0 Employed
3117 1 "Not Employed"
3119 0 Employed
3120 1 "Not Employed"
3121 0 Employed
3122 0 Employed
3123 0 Employed
3124 1 "Not Employed"
3126 1 "Not Employed"
3127 0 Employed
3129 0 Employed
3132 0 Employed
3133 1 "Not Employed"
3134 0 Employed
3135 0 Employed
3136 1 "Not Employed"
3138 0 Employed
3139 1 "Not Employed"
3140 0 Employed
3144 0 Employed
3146 1 "Not Employed"
3151 0 Employed
3152 0 Employed
3154 0 Employed
3155 0 Employed
3157 1 "Not Employed"
3159 1 "Not Employed"
3162 1 "Not Employed"
3164 1 "Not Employed"
3168 0 Employed
3170 0 Employed
3172 1 "Not Employed"
3174 1 "Not Employed"
3177 0 Employed
3178 0 Employed
3180 1 "Not Employed"
3181 0 Employed
3184 0 Employed
3185 0 Employed
3187 0 Employed
3189 0 Employed
3191 0 Employed
3192 1 "Not Employed"
3198 0 Employed
3201 0 Employed
3203 1 "Not Employed"
3204 0 Employed
3205 1 "Not Employed"
3207 1 "Not Employed"
3209 1 "Not Employed"
3212 0 Employed
3213 0 Employed
3215 1 "Not Employed"
3216 1 "Not Employed"
3217 1 "Not Employed"
3219 0 Employed
3221 0 Employed
3224 1 "Not Employed"
3226 0 Employed
3228 1 "Not Employed"
3229 1 "Not Employed"
3231 1 "Not Employed"
3232 0 Employed
3234 1 "Not Employed"
3235 1 "Not Employed"
3236 0 Employed
3238 0 Employed
3240 1 "Not Employed"
3242 1 "Not Employed"
3243 1 "Not Employed"
3244 1 "Not Employed"
3245 0 Employed
3246 1 "Not Employed"
3247 1 "Not Employed"
3248 0 Employed
3249 1 "Not Employed"
3251 1 "Not Employed"
3253 0 Employed
3258 0 Employed
3260 0 Employed
3261 1 "Not Employed"
3262 1 "Not Employed"
3264 1 "Not Employed"
3265 0 Employed
3266 1 "Not Employed"
3268 1 "Not Employed"
3269 1 "Not Employed"
3270 0 Employed
3271 1 "Not Employed"
3273 0 Employed
3276 0 Employed
3277 0 Employed
3278 1 "Not Employed"
3279 1 "Not Employed"
3280 1 "Not Employed"
3281 0 Employed
3282 1 "Not Employed"
3286 0 Employed
3289 1 "Not Employed"
3290 1 "Not Employed"
3291 0 Employed
3294 0 Employed
3296 1 "Not Employed"
3300 0 Employed
3302 1 "Not Employed"
3303 1 "Not Employed"
3305 0 Employed
3306 0 Employed
3307 1 "Not Employed"
3308 0 Employed
3310 1 "Not Employed"
3311 0 Employed
3315 1 "Not Employed"
3316 0 Employed
3323 1 "Not Employed"
3327 0 Employed
3328 0 Employed
3332 0 Employed
3334 0 Employed
3335 1 "Not Employed"
3336 0 Employed
3337 0 Employed
3339 0 Employed
3341 1 "Not Employed"
3342 1 "Not Employed"
3343 1 "Not Employed"
3346 1 "Not Employed"
3352 1 "Not Employed"
3355 0 Employed
3357 0 Employed
3358 0 Employed
3366 0 Employed
3367 1 "Not Employed"
3368 1 "Not Employed"
3369 0 Employed
3372 0 Employed
3373 0 Employed
3374 1 "Not Employed"
3375 0 Employed
3378 0 Employed
3380 0 Employed
3382 0 Employed
3383 0 Employed
3384 0 Employed
3385 0 Employed
3386 0 Employed
3387 0 Employed
3388 0 Employed
3389 0 Employed
3393 1 "Not Employed"
3394 1 "Not Employed"
3397 1 "Not Employed"
3398 0 Employed
3403 1 "Not Employed"
3404 0 Employed
3405 0 Employed
3407 1 "Not Employed"
3411 1 "Not Employed"
3412 0 Employed
3416 0 Employed
3417 0 Employed
3419 0 Employed
3420 1 "Not Employed"
3421 0 Employed
3424 0 Employed
3427 0 Employed
